listing_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
16411839,1280,14521708,Entire home/apt,,Singapore,,MK25,11,5.0,2,1.0,,62.0,,2017-05-17 05:16:11.934345,1.314062,103.888068,0101000020E6100000F2272A1BD6F8594061A92EE06506F53F
4616523,1280,23722617,Entire home/apt,,Singapore,,MK24,50,4.5,2,1.0,,61.0,,2017-05-17 05:16:11.931332,1.314645,103.886421,0101000020E6100000355F251FBBF8594046990D32C908F53F
4041554,1280,14521708,Entire home/apt,,Singapore,,MK25,17,4.5,2,1.0,,60.0,,2017-05-17 05:16:11.928894,1.313718,103.887156,0101000020E6100000D09CF529C7F8594019AA622AFD04F53F
3617090,1280,14521708,Entire home/apt,,Singapore,,MK24,24,4.5,2,1.0,,61.0,,2017-05-17 05:16:11.925632,1.317035,103.888473,0101000020E61000004298DBBDDCF859406DFFCA4A9312F53F
6183734,1280,23722617,Entire home/apt,,Singapore,,MK25,31,4.5,2,1.0,,59.0,,2017-05-17 05:16:11.923021,1.313516,103.887284,0101000020E6100000E690D442C9F85940205D6C5A2904F53F
6958476,1280,23722617,Entire home/apt,,Singapore,,MK24,18,5.0,2,0.0,,61.0,,2017-05-17 05:16:11.920169,1.314714,103.888147,0101000020E610000098C28366D7F85940567E198C1109F53F
6120794,1280,14521708,Entire home/apt,,Singapore,,MK23,24,4.5,2,1.0,,61.0,,2017-05-17 05:16:11.917517,1.316483,103.894863,0101000020E6100000A1D9756F45F95940E9D66B7A5010F53F
16562021,1280,14521708,Entire home/apt,,Singapore,,MK24,5,5.0,2,1.0,,60.0,,2017-05-17 05:16:11.910493,1.315341,103.887645,0101000020E61000004F5DF92CCFF8594030682101A30BF53F
7350811,1280,14521708,Entire home/apt,,Singapore,,MK24,34,5.0,2,1.0,,61.0,,2017-05-17 05:16:11.907613,1.315456,103.887206,0101000020E610000029B4ACFBC7F859404B3B35971B0CF53F
3258894,1280,14521708,Entire home/apt,,Singapore,,MK24,39,4.5,2,1.0,,61.0,,2017-05-17 05:16:11.876172,1.315618,103.885862,0101000020E61000003AB187F6B1F859407D76C075C50CF53F
16774180,1280,14521708,Entire home/apt,,Singapore,,TS19,0,0.0,2,1.0,,56.0,,2017-05-17 05:16:11.830997,1.303503,103.847297,0101000020E6100000EE3F321D3AF6594064CE33F625DBF43F
6431505,1280,23722617,Entire home/apt,,Singapore,,MK25,29,4.5,2,1.0,,59.0,,2017-05-17 05:16:10.074074,1.313203,103.887574,0101000020E6100000EAB12D03CEF8594039252026E102F53F
7350502,1280,14521708,Entire home/apt,,Singapore,,MK24,27,5.0,2,1.0,,59.0,,2017-05-17 05:16:10.071324,1.314808,103.887011,0101000020E61000004E0CC9C9C4F85940834E081D7409F53F
3988536,1280,14521708,Entire home/apt,,Singapore,,MK25,17,4.5,2,1.0,,59.0,,2017-05-17 05:16:10.068868,1.313696,103.887646,0101000020E6100000371B2B31CFF859401F2DCE18E604F53F
6685809,1280,14521708,Entire home/apt,,Singapore,,MK25,25,5.0,2,1.0,,61.0,,2017-05-17 05:16:10.066080,1.313735,103.887517,0101000020E610000038691A14CDF85940DBC4C9FD0E05F53F
4022486,1280,14521708,Entire home/apt,,Singapore,,MK24,23,5.0,2,1.0,,61.0,,2017-05-17 05:16:10.060171,1.314444,103.887093,0101000020E6100000ACE0B721C6F8594058C6866EF607F53F
3987930,1280,14521708,Entire home/apt,,Singapore,,MK24,34,4.5,2,1.0,,61.0,,2017-05-17 05:16:10.057251,1.314635,103.886725,0101000020E6100000EBE2361AC0F85940D4D4B2B5BE08F53F
16236835,1280,23722617,Entire home/apt,,Singapore,,MK25,2,0.0,2,0.0,,58.0,,2017-05-17 05:16:10.042631,1.313465,103.887629,0101000020E6100000CC7EDDE9CEF85940DD0C37E0F303F53F
3144267,1280,14521708,Entire home/apt,,Singapore,,MK25,31,4.5,2,1.0,,59.0,,2017-05-17 05:16:10.039095,1.31393,103.887488,0101000020E6100000EBE5779ACCF8594084BBB376DB05F53F
18660900,1280,124685703,Entire home/apt,,Singapore,,TS17,0,0.0,3,3.0,,44.0,,2017-05-17 05:16:05.515796,1.319544,103.864444,0101000020E61000004D4EED0C53F75940DE205A2BDA1CF53F
6993627,1280,14521708,Entire home/apt,,Singapore,,MK24,28,5.0,2,1.0,,59.0,,2017-05-17 05:16:05.511878,1.314405,103.886708,0101000020E61000008046E9D2BFF859409D2E8B89CD07F53F
16141517,1280,32723491,Entire home/apt,,Singapore,,TS15,11,4.0,3,1.0,,50.0,,2017-05-17 05:16:05.509671,1.303413,103.866305,0101000020E61000001FD7868A71F7594064E60297C7DAF43F
7381171,1280,23722617,Entire home/apt,,Singapore,,MK24,34,4.5,2,1.0,,59.0,,2017-05-17 05:16:05.506902,1.315566,103.886079,0101000020E610000008ABB184B5F859402EAC1BEF8E0CF53F
5827713,1280,30080617,Entire home/apt,,Singapore,,MK28,105,5.0,5,1.0,,52.0,,2017-05-17 05:16:05.504056,1.344951,103.960428,0101000020E6100000698A00A777FD5940588FFB56EB84F53F
18512947,1280,128177410,Entire home/apt,,Singapore,,MK22,0,0.0,2,1.0,,59.0,,2017-05-17 05:16:05.485200,1.36954,103.894206,0101000020E6100000C478CDAB3AF959407D0569C6A2E9F53F
18680870,1280,40385869,Entire home/apt,,Singapore,,MK25,0,0.0,2,1.0,,50.0,,2017-05-17 05:16:05.482571,1.313554,103.886861,0101000020E610000043C6A354C2F85940D17AF8325104F53F
16094327,1280,1439258,Entire home/apt,,Singapore,,MK01,1,0.0,2,1.0,,26.0,,2017-05-17 05:16:04.464812,1.289547,103.808496,0101000020E610000099BC0166BEF35940857AFA08FCA1F43F
18484314,1280,24054721,Entire home/apt,,Singapore,,MK10,0,0.0,2,1.0,,37.0,,2017-05-17 05:16:02.460205,1.350875,103.765996,0101000020E61000007A37161406F1594077BE9F1A2F9DF53F
17128351,1280,114737342,Entire home/apt,,Singapore,,TS12,9,4.5,2,1.0,,31.0,,2017-05-17 05:16:01.054582,1.297348,103.856772,0101000020E61000003A083A5AD5F65940027FF8F9EFC1F43F
13875437,1280,81787229,Entire home/apt,,Singapore,,MK26,29,4.5,16,10.0,,14.0,,2017-05-17 05:16:01.041565,1.312573,103.921045,0101000020E61000003D49BA66F2FA59403ECDC98B4C00F53F
16483372,1280,24682062,Entire home/apt,,Singapore,,TS17,0,0.0,2,0.0,,39.0,,2017-05-17 05:16:01.030889,1.315743,103.85883,0101000020E6100000B7B41A12F7F659400B0E2F88480DF53F
17123622,1280,114737342,Entire home/apt,,Singapore,,TS13,8,4.5,1,1.0,,23.0,,2017-05-17 05:16:01.028681,1.299476,103.855216,0101000020E610000005C1E3DBBBF6594087FD9E58A7CAF43F
8817468,1280,8192833,Private room,,Singapore,,TS27,0,0.0,4,1.0,,155.0,,2017-05-17 05:15:56.831731,1.305218,103.833318,0101000020E6100000C34A051555F55940906802452CE2F43F
11399824,1280,59167155,Private room,,Singapore,,TS27,1,0.0,5,1.0,,133.0,,2017-05-17 05:15:54.056564,1.305168,103.834222,0101000020E6100000A3E6ABE463F5594058923CD7F7E1F43F
16949428,1280,50034878,Private room,,Singapore,,TS22,1,0.0,6,2.0,,128.0,,2017-05-17 05:15:54.035969,1.284911,103.842604,0101000020E6100000A4DE5339EDF559409B5434D6FE8EF43F
14369211,1280,87411537,Private room,,Singapore,,TS06,5,4.5,4,1.0,,133.0,,2017-05-17 05:15:51.742609,1.283469,103.844591,0101000020E6100000BDDF68C70DF659408FE046CA1689F43F
15102346,1280,95636577,Private room,,Singapore,,MK05,0,0.0,6,1.0,,110.0,,2017-05-17 05:15:50.162620,1.317594,103.759341,0101000020E6100000C460FE0A99F05940417E3672DD14F53F
9042165,1280,35666883,Private room,,Singapore,,MK25,8,4.0,3,1.0,,124.0,,2017-05-17 05:15:47.470291,1.302082,103.902059,0101000020E6100000FF03AC55BBF95940465D6BEF53D5F43F
3893523,1280,59498,Private room,,Singapore,,MK18,17,5.0,3,1.0,,110.0,,2017-05-17 05:15:45.502093,1.374781,103.831413,0101000020E6100000081EDFDE35F559404698A25C1AFFF53F
13919111,1280,25996335,Private room,,Singapore,,TS18,1,0.0,5,1.0,,100.0,,2017-05-17 05:15:38.857446,1.313728,103.852457,0101000020E6100000C30FCEA78EF659408B6EBDA60705F53F
17053896,1280,25375339,Private room,,Singapore,,MK25,0,0.0,4,3.0,,92.0,,2017-05-17 05:15:37.042280,1.311774,103.879825,0101000020E6100000014D840D4FF85940C1E3DBBB06FDF43F
7249931,1280,37962678,Private room,,Singapore,,MK18,0,0.0,2,1.0,,441.0,,2017-05-17 05:14:46.855840,1.373777,103.870066,0101000020E610000023D74D29AFF75940AEF36F97FDFAF53F
16481230,1280,1564910,Private room,,Singapore,,MK22,1,0.0,4,2.0,,220.0,,2017-05-17 05:14:43.244876,1.354521,103.887323,0101000020E6100000457F68E6C9F8594068EC4B361EACF53F
747816,1280,3926646,Private room,,Singapore,,TS03,20,4.5,2,1.0,,190.0,,2017-05-17 05:14:41.324941,1.276895,103.846359,0101000020E6100000386BF0BE2AF6594091D09673296EF43F
9121222,1280,8192833,Private room,,Singapore,,TS21,0,0.0,3,1.0,,147.0,,2017-05-17 05:14:39.672704,1.303516,103.832599,0101000020E6100000ABEB504D49F55940F700DD9733DBF43F
9269848,1280,46515276,Private room,,Singapore,,MK25,0,0.0,7,1.0,,165.0,,2017-05-17 05:14:38.016685,1.309882,103.873459,0101000020E610000066D993C0E6F75940B8E7F9D346F5F43F
10235644,1280,52552442,Private room,,Singapore,,MK22,0,0.0,2,1.0,,147.0,,2017-05-17 05:14:38.007399,1.367362,103.883001,0101000020E61000007555A01683F85940C0B0FCF9B6E0F53F
1643945,1280,8725237,Private room,,Singapore,,MK18,0,0.0,3,1.0,,159.0,,2017-05-17 05:14:37.187334,1.390881,103.853029,0101000020E61000008962F20698F659405F0B7A6F0C41F63F
17018115,1280,23273829,Private room,,Singapore,,MK23,0,0.0,10,2.0,,162.0,,2017-05-17 05:14:37.184621,1.321814,103.913297,0101000020E61000003CA2427573FA5940B151D66F2626F53F
11616187,1280,61506737,Private room,,Singapore,,MK26,0,0.0,2,1.0,,162.0,,2017-05-17 05:14:37.160646,1.311613,103.911392,0101000020E610000082751C3F54FA59409A22C0E95DFCF43F
6252607,1280,32477510,Private room,,Singapore,,MK16,0,0.0,2,1.0,,169.0,,2017-05-17 05:14:37.148548,1.347873,103.772857,0101000020E610000005DF347D76F1594021956247E390F53F
5540894,1280,15983434,Private room,,Singapore,,MK09,54,4.5,2,1.0,,183.0,,2017-05-17 05:14:37.136610,1.351621,103.703415,0101000020E6100000042159C004ED5940996379573DA0F53F
10115006,1280,51907389,Private room,,Singapore,,MK01,0,0.0,2,1.0,,147.0,,2017-05-17 05:14:37.105448,1.277215,103.835228,0101000020E6100000062D246074F55940C85EEFFE786FF43F
13767427,1280,20669526,Private room,,Singapore,,MK34,1,0.0,2,1.0,,183.0,,2017-05-17 05:14:36.156681,1.243264,103.841837,0101000020E610000004E44BA8E0F55940D0B4C4CA68E4F33F
8728609,1280,45804452,Private room,,Singapore,,MK02,12,5.0,3,1.0,,162.0,,2017-05-17 05:14:36.154504,1.321434,103.814203,0101000020E61000008753E6E61BF45940D0285DFA9724F53F
3433708,1280,17210305,Private room,,Singapore,,MK18,0,0.0,2,1.0,,163.0,,2017-05-17 05:14:36.131773,1.376642,103.852375,0101000020E6100000643BDF4F8DF65940EECC04C3B906F63F
1941719,1280,3926646,Private room,,Singapore,,TS03,53,4.5,2,1.0,,152.0,,2017-05-17 05:14:34.784731,1.27539,103.844909,0101000020E610000026C632FD12F65940B9533A58FF67F43F
2387096,1280,12067440,Private room,,Singapore,,TS17,1,0.0,6,1.0,,147.0,,2017-05-17 05:14:34.721592,1.311935,103.859519,0101000020E61000009AD2FA5B02F75940E8A4F78DAFFDF43F
18590914,1280,122326536,Private room,,Singapore,,TS23,0,0.0,2,1.0,,161.0,,2017-05-17 05:14:34.708172,1.275347,103.843181,0101000020E6100000F3E670ADF6F55940D0D38041D267F43F
10302153,1280,24354918,Private room,,Singapore,,TS06,14,4.0,2,1.0,,155.0,,2017-05-17 05:14:34.699107,1.283578,103.844384,0101000020E6100000015130630AF6594067D7BD158989F43F
11701491,1280,52390418,Private room,,Singapore,,TS23,1,0.0,3,1.0,,126.0,,2017-05-17 05:14:33.413876,1.274895,103.840023,0101000020E6100000D238D4EFC2F55940BC57AD4CF865F43F
15209784,1280,20723834,Private room,,Singapore,,TS10,5,5.0,3,1.0,,129.0,,2017-05-17 05:14:31.500330,1.288412,103.85028,0101000020E6100000581CCEFC6AF659401B62BCE6559DF43F
11379963,1280,59167155,Private room,,Singapore,,TS21,0,0.0,4,1.0,,125.0,,2017-05-17 05:14:31.458402,1.303516,103.834579,0101000020E61000006BBB09BE69F55940F700DD9733DBF43F
8743442,1280,44803514,Private room,,Singapore,,TS17,5,4.0,6,1.0,,125.0,,2017-05-17 05:14:31.190138,1.316369,103.858495,0101000020E6100000E4310395F1F65940D87DC7F0D80FF53F
8995616,1280,8192833,Private room,,Singapore,,TS27,0,0.0,2,1.0,,133.0,,2017-05-17 05:14:29.453565,1.30402,103.834455,0101000020E6100000F5BEF1B567F559405A47551344DDF43F
13816663,1280,20828188,Private room,,Singapore,,MK25,27,4.5,7,2.0,,140.0,,2017-05-17 05:14:29.431554,1.312218,103.88509,0101000020E610000011018750A5F859407A8F334DD8FEF43F
15282862,1280,97053568,Private room,,Singapore,,TS07,4,5.0,6,1.0,,125.0,,2017-05-17 05:14:27.278142,1.287996,103.846986,0101000020E6100000DF8AC40435F65940A10F96B1A19BF43F
16337802,1280,97721920,Private room,,Singapore,,TS22,0,0.0,3,1.0,,139.0,,2017-05-17 05:14:27.275356,1.281421,103.840474,0101000020E6100000DAC87553CAF559409885764EB380F43F
16646673,1280,7756883,Private room,,Singapore,,TS18,1,0.0,4,1.0,,129.0,,2017-05-17 05:14:27.244737,1.310494,103.853178,0101000020E6100000ABEAE5779AF65940E7AA798EC8F7F43F
14956429,1280,94153676,Private room,,Singapore,,MK27,1,0.0,2,1.0,,110.0,,2017-05-17 05:14:25.442860,1.319757,103.950563,0101000020E610000069723106D6FC594054AC1A84B91DF53F
13239857,1280,73893639,Private room,,Singapore,,TS18,8,4.0,4,1.0,,108.0,,2017-05-17 05:14:25.422776,1.317301,103.853404,0101000020E6100000A391CF2B9EF659403ECF9F36AA13F53F
3927431,1280,15455737,Private room,,Singapore,,MK10,0,0.0,2,1.0,,114.0,,2017-05-17 05:14:23.529981,1.347794,103.744199,0101000020E6100000D1ADD7F4A0EF59409EEBFB709090F53F
18113091,1280,124795503,Private room,,Singapore,,MK21,0,0.0,2,3.0,,110.0,,2017-05-17 05:14:23.527242,1.391546,103.905196,0101000020E6100000151E34BBEEF95940E8120EBDC543F63F
6026527,1280,24496358,Private room,,Singapore,,MK28,0,0.0,4,1.0,,110.0,,2017-05-17 05:14:23.497217,1.320099,103.914755,0101000020E61000008F368E588BFA594084B70721201FF53F
13928729,1280,82753506,Private room,,Singapore,,MK16,0,0.0,2,1.0,,110.0,,2017-05-17 05:14:23.425409,1.368726,103.776526,0101000020E6100000999F1B9AB2F1594056F5F23B4DE6F53F
5537862,1280,28716943,Private room,,Singapore,,MK26,0,0.0,2,1.0,,110.0,,2017-05-17 05:14:23.406181,1.304361,103.905163,0101000020E610000027A3CA30EEF9594080D8D2A3A9DEF43F
11555543,1280,59167155,Private room,,Singapore,,TS27,0,0.0,4,1.0,,111.0,,2017-05-17 05:14:21.592560,1.304187,103.834265,0101000020E6100000A3CC069964F55940C5E40D30F3DDF43F
6856207,1280,12768500,Private room,,Singapore,,TS27,5,4.0,3,1.0,,110.0,,2017-05-17 05:14:21.586355,1.30854,103.838344,0101000020E610000010B3976DA7F559401D2098A3C7EFF43F
16193866,1280,1983426,Private room,,Singapore,,TS06,0,0.0,2,1.0,,109.0,,2017-05-17 05:14:20.602733,1.283519,103.84374,0101000020E6100000EE940ED6FFF55940C8B60C384B89F43F
6336653,1280,28477276,Private room,,Singapore,,MK17,0,0.0,2,1.0,,110.0,,2017-05-17 05:14:20.556034,1.351755,103.819501,0101000020E6100000848252B472F459408D45D3D9C9A0F53F
12094983,1280,1983426,Private room,,Singapore,,TS16,1,0.0,2,1.0,,119.0,,2017-05-17 05:14:20.510846,1.30552,103.852872,0101000020E610000025EB707495F65940FA6184F068E3F43F
5369727,1280,16170189,Private room,,Singapore,,TS09,0,0.0,2,1.0,,108.0,,2017-05-17 05:14:20.428700,1.292244,103.842595,0101000020E61000007B319413EDF559404F3C670B08ADF43F
14998719,1280,92917062,Private room,,Singapore,,TS03,0,0.0,2,1.0,,110.0,,2017-05-17 05:14:18.509473,1.274373,103.84429,0101000020E6100000C095ECD808F659408D7C5EF1D463F43F
15558692,1280,98627892,Private room,,Singapore,,TS27,3,5.0,5,1.0,,123.0,,2017-05-17 05:14:18.491381,1.307411,103.837154,0101000020E6100000CCED5EEE93F55940F8E3F6CB27EBF43F
18465426,1280,2914569,Private room,,Singapore,,TS21,0,0.0,2,1.0,,110.0,,2017-05-17 05:14:18.460652,1.295633,103.841015,0101000020E6100000821C9430D3F55940D6E429ABE9BAF43F
16519829,1280,47866620,Private room,,Singapore,,TS18,8,4.0,6,2.0,,110.0,,2017-05-17 05:14:18.310735,1.315655,103.853385,0101000020E610000068791EDC9DF65940221ADD41EC0CF53F
9306023,1280,48221361,Private room,,Singapore,,MK26,3,4.5,5,1.0,,105.0,,2017-05-17 05:14:18.294900,1.316929,103.91017,0101000020E610000038F3AB3940FA5940B876A2242412F53F
17737010,1280,4412979,Private room,,Singapore,,MK26,0,0.0,2,1.0,,117.0,,2017-05-17 05:14:16.909387,1.308371,103.910937,0101000020E6100000D9EDB3CA4CFA59409B8E006E16EFF43F
16417299,1280,97206233,Private room,,Singapore,,TS21,2,0.0,4,1.0,,110.0,,2017-05-17 05:14:15.465643,1.303749,103.833389,0101000020E610000027F6D03E56F55940511553E927DCF43F
14778285,1280,4406052,Private room,,Singapore,,TS30,3,5.0,2,1.0,,124.0,,2017-05-17 05:14:13.616551,1.281769,103.852804,0101000020E610000079793A5794F659400D6D00362082F43F
11687045,1280,46685310,Private room,,Singapore,,TS20,57,4.5,5,1.0,,117.0,,2017-05-17 05:14:13.599347,1.296115,103.838739,0101000020E61000004EB857E6ADF559403EAE0D15E3BCF43F
18236931,1280,61619807,Private room,,Singapore,,TS20,0,0.0,4,0.0,,107.0,,2017-05-17 05:14:13.570031,1.297261,103.838439,0101000020E6100000382C0DFCA8F55940250516C094C1F43F
8809253,1280,8192833,Private room,,Singapore,,TS27,0,0.0,2,1.0,,89.0,,2017-05-17 05:14:08.318154,1.303548,103.834648,0101000020E6100000FFEA71DF6AF559406342CC2555DBF43F
16898405,1280,108773366,Private room,,Singapore,,TS12,0,0.0,2,1.0,,99.0,,2017-05-17 05:14:06.321549,1.298867,103.856007,0101000020E61000006A8995D1C8F659407AA86DC328C8F43F
7165846,1280,25716664,Private room,,Singapore,,TS03,25,5.0,2,1.0,,96.0,,2017-05-17 05:14:06.271911,1.273426,103.843179,0101000020E6100000236B0DA5F6F559407D04FEF0F35FF43F
7045164,1280,36943118,Private room,,Singapore,,TS30,5,5.0,2,1.0,,87.0,,2017-05-17 05:14:04.710772,1.281273,103.852306,0101000020E6100000D00B772E8CF6594006F7031E1880F43F
9031986,1280,8192833,Private room,,Singapore,,TS21,0,0.0,2,1.0,,89.0,,2017-05-17 05:14:04.708022,1.304045,103.833379,0101000020E6100000158BDF1456F559407632384A5EDDF43F
9978612,1280,49451756,Private room,,Singapore,,TS18,0,0.0,2,1.0,,89.0,,2017-05-17 05:14:04.678054,1.318028,103.847823,0101000020E6100000FC7266BB42F6594088653387A416F53F
12094377,1280,1983426,Private room,,Singapore,,MK01,1,0.0,2,1.0,,96.0,,2017-05-17 05:14:03.320810,1.273719,103.827971,0101000020E610000055C2137AFDF4594081B3942C2761F43F
16149085,1280,1983426,Private room,,Singapore,,MK17,0,0.0,2,1.0,,99.0,,2017-05-17 05:14:01.732095,1.320824,103.85331,0101000020E610000062D68BA19CF65940B859BC581822F53F
13595951,1280,27408499,Private room,,Singapore,,MK25,1,0.0,2,1.0,,92.0,,2017-05-17 05:14:01.695248,1.296785,103.888042,0101000020E61000005DDE1CAED5F859400118CFA0A1BFF43F
9499305,1280,49233798,Entire home/apt,,Singapore,,TS24,27,4.5,4,1.0,,82.0,,2017-05-17 05:16:43.839779,1.29628,103.829004,0101000020E61000003410CB660EF559409357E71890BDF43F
5042231,1280,14521708,Entire home/apt,,Singapore,,TS19,1,0.0,2,1.0,,73.0,,2017-05-17 05:16:43.824455,1.301468,103.847323,0101000020E610000083893F8A3AF6594001A60C1CD0D2F43F
11617126,1280,45661681,Entire home/apt,,Singapore,,MK17,0,0.0,6,1.0,,73.0,,2017-05-17 05:16:43.811415,1.323074,103.841112,0101000020E61000007B116DC7D4F55940A80183A44F2BF53F
17111315,1280,114583391,Entire home/apt,,Singapore,,MK09,1,0.0,9,2.0,,77.0,,2017-05-17 05:16:43.796885,1.344233,103.695225,0101000020E61000002497FF907EEC594074435376FA81F53F
12011834,1280,26822672,Entire home/apt,,Singapore,,TS22,0,0.0,2,1.0,,72.0,,2017-05-17 05:16:43.782117,1.284924,103.835009,0101000020E610000067B796C970F559402F87DD770C8FF43F
15273566,1280,93939686,Entire home/apt,,Singapore,,MK31,2,0.0,2,0.0,,65.0,,2017-05-17 05:16:40.656384,1.379111,103.959205,0101000020E6100000384A5E9D63FD594098DC28B2D610F63F
8829303,1280,39361795,Entire home/apt,,Singapore,,MK24,5,5.0,7,2.0,,65.0,,2017-05-17 05:16:40.641195,1.315668,103.881864,0101000020E610000043E1B37570F85940B64C86E3F90CF53F
10485668,1280,46589954,Entire home/apt,,Singapore,,MK17,3,4.5,3,1.0,,66.0,,2017-05-17 05:16:40.638477,1.343415,103.868105,0101000020E61000009F1F46088FF759401F4B1FBAA07EF53F
8815351,1280,27917298,Entire home/apt,,Singapore,,MK24,7,4.5,7,2.0,,70.0,,2017-05-17 05:16:40.633416,1.313916,103.883838,0101000020E6100000923D42CD90F85940E50E9BC8CC05F53F
17677387,1280,78386666,Entire home/apt,,Singapore,,MK24,0,0.0,2,1.0,,67.0,,2017-05-17 05:16:40.628919,1.316504,103.88944,0101000020E610000045F0BF95ECF85940D7D9907F6610F53F
15747930,1280,101783221,Entire home/apt,,Singapore,,MK27,8,4.5,3,1.0,,81.0,,2017-05-17 05:16:40.616958,1.312345,103.932746,0101000020E6100000635E471CB2FB59401E1B81785DFFF43F
18097634,1280,108839253,Entire home/apt,,Singapore,,MK25,2,0.0,4,1.0,,73.0,,2017-05-17 05:16:40.613562,1.31136,103.883964,0101000020E6100000D9B5BDDD92F859405E85949F54FBF43F
16412994,1280,14521708,Entire home/apt,,Singapore,,MK25,1,0.0,2,1.0,,66.0,,2017-05-17 05:16:40.601108,1.313317,103.887411,0101000020E610000015C78157CBF859404A7EC4AF5803F53F
13226004,1280,48381928,Entire home/apt,,Singapore,,TS21,0,0.0,6,3.0,,71.0,,2017-05-17 05:16:38.899997,1.295156,103.837199,0101000020E61000009C4F1DAB94F55940A67D737FF5B8F43F
18096351,1280,33690723,Entire home/apt,,Singapore,,MK11,0,0.0,6,4.0,,63.0,,2017-05-17 05:16:38.871520,1.389695,103.742504,0101000020E61000008C497F2F85EF5940B1A206D3303CF63F
12910843,1280,25787427,Entire home/apt,,Singapore,,TS03,5,5.0,1,1.0,,63.0,,2017-05-17 05:16:38.859800,1.274178,103.844764,0101000020E6100000A435069D10F65940E48574780863F43F
16402602,1280,33737958,Entire home/apt,,Singapore,,MK24,11,4.0,4,1.0,,73.0,,2017-05-17 05:16:37.888126,1.314676,103.886678,0101000020E61000004B051555BFF85940A6608DB3E908F53F
9017107,1280,23722617,Entire home/apt,,Singapore,,TS06,0,0.0,2,0.0,,81.0,,2017-05-17 05:16:37.884938,1.283373,103.843694,0101000020E610000036751E15FFF559404C1C7920B288F43F
2128875,1280,1469421,Entire home/apt,,Singapore,,TS28,3,5.0,2,1.0,,72.0,,2017-05-17 05:16:37.882406,1.316421,103.839803,0101000020E61000004B051555BFF5594028486C770F10F53F
13336911,1280,74709370,Entire home/apt,,Singapore,,MK28,2,0.0,2,1.0,,70.0,,2017-05-17 05:16:37.871600,1.327965,103.914502,0101000020E61000001A88653387FA5940E5B8533A583FF53F
9478206,1280,28728079,Entire home/apt,,Singapore,,MK24,0,0.0,3,1.0,,72.0,,2017-05-17 05:16:37.868835,1.312354,103.876885,0101000020E6100000975643E21EF8594084656CE866FFF43F
7614627,1280,23722617,Entire home/apt,,Singapore,,TS20,14,4.5,2,1.0,,81.0,,2017-05-17 05:16:37.864672,1.296107,103.84064,0101000020E610000067EDB60BCDF55940E3DD91B1DABCF43F
6906010,1280,23722617,Entire home/apt,,Singapore,,TS06,4,5.0,2,0.0,,81.0,,2017-05-17 05:16:37.857034,1.283428,103.845117,0101000020E6100000CB129D6516F65940BD546CCCEB88F43F
16029686,1280,24091130,Entire home/apt,,Singapore,,MK17,0,0.0,4,2.0,,79.0,,2017-05-17 05:16:37.854215,1.327838,103.863101,0101000020E61000004609FA0B3DF75940412D060FD33EF53F
15689250,1280,98332824,Entire home/apt,,Singapore,,MK25,6,4.5,2,1.0,,73.0,,2017-05-17 05:16:37.836080,1.311901,103.893165,0101000020E6100000A33B889D29F95940656F29E78BFDF43F
10999353,1280,11257295,Entire home/apt,,Singapore,,MK25,0,0.0,3,2.0,,73.0,,2017-05-17 05:16:37.805729,1.309269,103.886445,0101000020E6100000F92CCF83BBF859407EAA0A0DC4F2F43F
12011789,1280,26822672,Entire home/apt,,Singapore,,MK01,1,0.0,2,1.0,,72.0,,2017-05-17 05:16:36.485447,1.284329,103.833735,0101000020E6100000F5A10BEA5BF55940C2DEC4909C8CF43F
14697600,1280,23722617,Entire home/apt,,Singapore,,TS06,8,5.0,2,0.0,,73.0,,2017-05-17 05:16:36.483203,1.284661,103.843861,0101000020E6100000AC5791D101F65940812557B1F88DF43F
16715096,1280,12569371,Entire home/apt,,Singapore,,MK13,1,0.0,2,1.0,,66.0,,2017-05-17 05:16:36.475442,1.429131,103.799223,0101000020E610000081CD397826F359404832AB77B8DDF63F
16412556,1280,14521708,Entire home/apt,,Singapore,,MK25,4,4.5,2,1.0,,63.0,,2017-05-17 05:16:36.471459,1.313769,103.887329,0101000020E6100000B6F292FFC9F859405DFA97A43205F53F
14740975,1280,23722617,Entire home/apt,,Singapore,,TS06,14,4.5,2,1.0,,73.0,,2017-05-17 05:16:36.468892,1.283942,103.844197,0101000020E61000006798DA5207F65940915F3FC4068BF43F
16580310,1280,33737958,Entire home/apt,,Singapore,,MK25,10,4.0,4,1.0,,73.0,,2017-05-17 05:16:36.466333,1.311113,103.876839,0101000020E6100000DF3653211EF8594065C405A051FAF43F
6300043,1280,14521708,Entire home/apt,,Singapore,,TS06,14,4.5,2,0.0,,70.0,,2017-05-17 05:16:36.462341,1.283418,103.845532,0101000020E61000002DEE3F321DF659404B901150E188F43F
12012061,1280,26822672,Entire home/apt,,Singapore,,MK01,0,0.0,2,1.0,,75.0,,2017-05-17 05:16:36.460377,1.284127,103.83504,0101000020E610000085B69C4B71F55940C991CEC0C88BF43F
14117665,1280,10248444,Entire home/apt,,Singapore,,TS21,26,4.5,3,0.0,,77.0,,2017-05-17 05:16:36.453793,1.294624,103.839661,0101000020E610000082AE7D01BDF5594005DEC9A7C7B6F43F
